0.04284	6555.81931	15748.40799	9493.36676	13503.61741	7.00000	0.00000
0.04356	6547.82670	15744.16349	9477.94694	13489.78025	7.00000	0.00000
0.04427	6543.10631	15756.66093	9475.44870	13513.49181	7.00000	0.00000
0.04498	6535.50689	15757.54822	9462.87542	13507.10403	7.00000	0.00000
0.04570	6538.47493	15760.59693	9466.41341	13501.73601	7.00000	0.00000
0.04641	6529.39526	15746.76108	9462.12466	13493.01299	7.00000	0.00000
0.04713	6513.94421	15734.72035	9443.40967	13485.25263	7.00000	0.00000
0.04784	6518.63458	15741.32713	9450.27408	13479.16752	7.00000	0.00000
0.04855	6527.27688	15756.67951	9451.76838	13486.55507	7.00000	0.00000
0.04927	6519.68919	15755.34019	9445.06830	13488.28006	7.00000	0.00000
0.04998	6516.89625	15754.68684	9445.53665	13499.21840	7.00000	0.00000
0.05070	6528.57410	15779.22475	9451.95275	13500.40793	7.00000	0.00000
0.05141	6520.38176	15758.00361	9446.48233	13491.15675	7.00000	0.00000
0.05212	6533.74981	15759.28500	9466.07196	13493.69061	7.00000	0.00000
0.05284	6544.48223	15746.11698	9466.94733	13480.17793	7.00000	0.00000
0.05355	6557.18597	15750.69238	9476.14263	13468.63784	7.00000	0.00000
0.05427	6560.52332	15760.54005	9480.93270	13474.46793	7.00000	0.00000
0.05498	6566.26576	15756.11642	9497.01039	13474.66979	7.00000	0.00000
0.05569	6570.88243	15751.87875	9496.52973	13469.32666	7.00000	0.00000
0.05641	6574.85192	15734.44950	9500.10467	13463.12276	7.00000	0.00000
0.05712	6583.55384	15739.22179	9500.47981	13463.99132	7.00000	0.00000
0.05784	6564.43649	15714.00729	9485.86730	13435.83266	7.00000	0.00000
0.05855	6544.93597	15717.98199	9467.96220	13438.03463	7.00000	0.00000
0.05926	6554.35478	15744.82713	9480.11098	13452.50623	7.00000	0.00000
0.05998	6560.73334	15745.80042	9483.93317	13451.94395	7.00000	0.00000
0.06069	6544.91125	15755.71607	9484.60955	13468.47920	7.00000	0.00000
0.06141	6563.04646	15767.45496	9482.73238	13484.98537	7.00000	0.00000
0.06212	6554.17872	15755.79471	9486.51154	13488.91571	7.00000	0.00000
0.06283	6547.25211	15754.01411	9473.08516	13481.19621	7.00000	0.00000
0.06355	6554.87812	15760.13057	9476.90869	13479.32675	7.00000	0.00000
0.06426	6553.70631	15756.79957	9473.79608	13499.80971	7.00000	0.00000
0.06498	6562.01969	15773.30116	9487.67945	13508.36681	7.00000	0.00000
0.06569	6558.68825	15774.96442	9486.95793	13517.68210	7.00000	0.00000
0.06640	6562.13188	15778.50687	9496.13010	13505.10751	7.00000	0.00000
0.06712	6553.10153	15777.84761	9483.03837	13505.65921	7.00000	0.00000
0.06783	6573.18843	15774.47638	9493.81922	13507.61802	7.00000	0.00000
0.06855	6559.17630	15758.00201	9482.23115	13502.78799	7.00000	0.00000
0.06926	6554.21848	15769.74045	9489.93906	13488.17947	7.00000	0.00000
0.06997	6575.51101	15754.57592	9505.69834	13484.03701	7.00000	0.00000
0.07069	6578.60495	15762.32036	9517.40983	13488.45675	7.00000	0.00000
0.07140	6586.41566	15771.38288	9513.79667	13484.34487	7.00000	0.00000
0.07212	6575.19112	15765.26028	9498.28098	13463.29570	7.00000	0.00000
0.07283	6560.53348	15765.56158	9491.72502	13470.56743	7.00000	0.00000
0.07354	6562.68375	15762.41994	9492.34177	13472.11486	7.00000	0.00000
0.07426	6555.50584	15739.94963	9477.76538	13455.21162	7.00000	0.00000
0.07497	6550.68936	15748.78413	9473.28582	13460.45631	7.00000	0.00000
0.07569	6547.50328	15768.80743	9472.39778	13476.12907	7.00000	0.00000
0.07640	6559.11498	15759.28876	9478.57879	13477.43851	7.00000	0.00000
0.07711	6554.05082	15768.15299	9479.87875	13478.31551	7.00000	0.00000
0.07783	6538.94821	15767.75294	9470.48366	13497.03937	7.00000	0.00000
0.07854	6536.40328	15758.69463	9449.87890	13484.80907	7.00000	0.00000
0.07926	6524.55624	15749.00535	9453.13380	13466.36221	7.00000	0.00000
0.07997	6512.66932	15753.90651	9441.48465	13467.43663	7.00000	0.00000
0.08069	6497.45192	15730.20161	9430.25833	13454.29881	7.00000	0.00000
0.08140	6509.26098	15718.14079	9427.93969	13457.67868	7.00000	0.00000
0.08211	6502.36271	15723.71350	9417.72845	13452.30104	7.00000	0.00000
0.08283	6500.38140	15730.79461	9416.85237	13463.97980	7.00000	0.00000
0.08354	6503.38416	15737.72094	9423.23642	13463.25198	7.00000	0.00000
0.08426	6519.18428	15741.24675	9439.29119	13473.34057	7.00000	0.00000
0.08497	6522.06365	15758.39182	9449.28348	13479.61825	7.00000	0.00000
0.08568	6506.47685	15745.86294	9426.50769	13472.67733	7.00000	0.00000
0.08640	6508.46920	15763.57511	9410.80336	13485.65561	7.00000	0.00000
0.08711	6509.28013	15756.15442	9430.57947	13468.66737	7.00000	0.00000
0.08783	6517.56310	15739.85380	9432.81561	13468.45394	7.00000	0.00000
0.08854	6509.33476	15759.07472	9434.92371	13474.50883	7.00000	0.00000
0.08925	6516.53964	15772.16093	9433.91973	13505.99523	7.00000	0.00000
0.08997	6506.82487	15776.63150	9422.93632	13502.68102	7.00000	0.00000
0.09068	6495.72359	15764.54270	9405.19073	13488.59731	7.00000	0.00000
0.09140	6501.65350	15756.25561	9422.53431	13468.77911	7.00000	0.00000
0.09211	6522.35192	15780.19341	9453.76733	13496.96288	7.00000	0.00000
0.09282	6541.70035	15782.51220	9460.89285	13500.42000	7.00000	0.00000
0.09354	6530.01451	15792.75199	9450.20686	13506.47752	7.00000	0.00000
0.09425	6521.59866	15779.55212	9451.96086	13502.20861	7.00000	0.00000
0.09497	6496.40778	15781.60431	9425.91613	13499.16002	7.00000	0.00000
0.09568	6495.00956	15782.73496	9420.81926	13497.64058	7.00000	0.00000
0.09639	6490.61067	15804.20780	9405.79879	13494.05185	7.00000	0.00000
0.09711	6490.32315	15817.83911	9401.80903	13515.66460	7.00000	0.00000
0.09782	6477.98636	15800.80847	9399.68867	13516.61437	7.00000	0.00000
0.09854	6474.70376	15812.41244	9397.80531	13519.56673	7.00000	0.00000
0.09925	6485.00386	15805.50130	9394.42944	13519.61803	7.00000	0.00000
0.09996	6500.91749	15803.38531	9420.17629	13516.18456	7.00000	0.00000
0.10068	6533.98915	15794.37443	9449.59652	13515.74653	7.00000	0.00000
0.10139	6545.95467	15803.19458	9479.00242	13502.32210	7.00000	0.00000
0.10211	6556.32568	15786.93694	9464.93964	13505.02875	7.00000	0.00000
0.10282	6554.63952	15784.99756	9464.45952	13503.66619	7.00000	0.00000
0.10353	6537.91947	15781.85319	9465.30465	13505.39229	7.00000	0.00000
0.10425	6532.02201	15781.13164	9452.99387	13488.12668	7.00000	0.00000
0.10496	6531.54201	15781.17958	9455.39036	13490.82042	7.00000	0.00000
0.10568	6529.14458	15759.87040	9452.44871	13484.31214	7.00000	0.00000
0.10639	6516.19395	15762.41556	9438.07497	13478.51372	7.00000	0.00000
0.10710	6515.65695	15778.64658	9441.86796	13487.76930	7.00000	0.00000
0.10782	6515.05517	15754.80025	9436.84622	13484.79114	7.00000	0.00000
0.10853	6518.54135	15763.92804	9436.13051	13480.05171	7.00000	0.00000
0.10925	6509.44602	15786.01862	9431.97899	13484.85756	7.00000	0.00000
0.10996	6503.23693	15785.95595	9441.28964	13493.33175	7.00000	0.00000
0.11067	6506.14455	15793.47482	9433.13337	13495.94577	7.00000	0.00000
0.11139	6505.72915	15788.34618	9438.42524	13498.57517	7.00000	0.00000
0.11210	6514.56994	15774.22623	9445.84671	13487.77981	7.00000	0.00000
0.11282	6505.53161	15766.74448	9440.99863	13492.99673	7.00000	0.00000
0.11353	6498.51446	15768.43335	9423.96725	13492.89241	7.00000	0.00000
0.11424	6529.08819	15763.81468	9453.10520	13494.79426	7.00000	0.00000
0.11496	6531.29690	15762.09539	9461.13140	13473.54427	7.00000	0.00000
0.11567	6532.15786	15758.64422	9465.52542	13476.79553	7.00000	0.00000
0.11639	6521.70062	15771.88259	9446.85140	13494.76996	7.00000	0.00000
0.11710	6525.88025	15772.71376	9450.82707	13486.25738	7.00000	0.00000
0.11781	6533.90330	15771.53610	9455.79820	13487.99160	7.00000	0.00000
0.11853	6533.91057	15776.31091	9463.15798	13505.27000	7.00000	0.00000
0.11924	6537.51615	15799.38545	9478.73662	13528.06447	7.00000	0.00000
0.11996	6538.19103	15798.84705	9466.61315	13524.38310	7.00000	0.00000
0.12067	6533.26414	15806.93248	9463.46577	13529.95347	7.00000	0.00000
0.12138	6546.86169	15800.24714	9470.46404	13542.02628	7.00000	0.00000
0.12210	6568.46200	15798.49727	9498.38913	13548.77094	7.00000	0.00000
0.12281	6578.34152	15785.02635	9500.63499	13547.77062	7.00000	0.00000
0.12353	6578.62666	15775.97722	9503.32144	13537.34270	7.00000	0.00000
0.12424	6575.61193	15758.16809	9510.00950	13528.18831	7.00000	0.00000
0.12495	6561.12993	15754.58730	9501.01189	13509.90543	7.00000	0.00000
0.12567	6553.68251	15763.03464	9482.98600	13553.93581	7.00000	0.00000
0.12638	6528.85180	15790.11288	9460.27113	13545.83650	7.00000	0.00000
0.12710	6517.95059	15769.62851	9456.20779	13545.48039	7.00000	0.00000
0.12781	6534.61463	15774.84016	9462.15733	13552.64749	7.00000	0.00000
0.12852	6537.19577	15785.87253	9471.57505	13538.57938	7.00000	0.00000
0.12924	6531.41792	15757.60408	9464.74459	13519.29936	7.00000	0.00000
0.12995	6547.94205	15763.03258	9477.57288	13522.57834	7.00000	0.00000
0.13067	6557.65490	15776.95450	9496.78792	13526.25646	7.00000	0.00000
0.13138	6553.99448	15759.60927	9482.01862	13522.94654	7.00000	0.00000
0.13210	6570.79107	15769.62947	9499.43003	13544.32481	7.00000	0.00000
0.13281	6548.35668	15758.88213	9476.74958	13521.92682	7.00000	0.00000
0.13352	6556.99440	15783.59008	9493.56213	13538.62606	7.00000	0.00000
0.13424	6550.64686	15753.26409	9480.92478	13529.40262	7.00000	0.00000
0.13495	6546.59386	15785.51673	9480.26297	13546.68901	7.00000	0.00000
0.13567	6541.09110	15779.18401	9465.12032	13521.98593	7.00000	0.00000
0.13638	6535.66360	15767.35697	9479.19824	13497.03972	7.00000	0.00000
0.13709	6564.09245	15757.41625	9491.75443	13496.86624	7.00000	0.00000
0.13781	6569.28975	15759.27559	9492.34256	13507.55160	7.00000	0.00000
0.13852	6572.15163	15775.80730	9500.05289	13504.56347	7.00000	0.00000
0.13924	6565.07651	15780.37595	9496.47909	13524.16823	7.00000	0.00000
0.13995	6557.40731	15788.71917	9492.16339	13533.90727	7.00000	0.00000
0.14066	6559.74539	15791.83740	9481.69283	13529.78712	7.00000	0.00000
0.14138	6556.79453	15786.15907	9478.00471	13519.14016	7.00000	0.00000
0.14209	6539.57431	15753.22508	9458.56204	13498.78068	7.00000	0.00000
0.14281	6536.53767	15758.82482	9457.54382	13498.61691	7.00000	0.00000
0.14352	6550.54329	15754.41282	9475.51584	13498.00111	7.00000	0.00000
0.14423	6564.36518	15793.96193	9485.71302	13517.15316	7.00000	0.00000
0.14495	6553.68610	15801.54436	9472.09624	13538.78426	7.00000	0.00000
0.14566	6541.40608	15795.40039	9475.55526	13533.20084	7.00000	0.00000
0.14638	6525.67507	15788.56444	9462.12734	13536.59963	7.00000	0.00000
0.14709	6521.83670	15769.05657	9451.39195	13520.40469	7.00000	0.00000
0.14780	6528.20696	15792.69886	9447.65040	13526.82529	7.00000	0.00000
0.14852	6539.80270	15790.48914	9461.03488	13529.66270	7.00000	0.00000
0.14923	6534.34105	15785.87995	9449.14089	13525.36024	7.00000	0.00000
0.14995	6520.36275	15762.67999	9442.03281	13499.80733	7.00000	0.00000
0.15066	6551.70062	15772.27783	9478.63968	13498.90141	7.00000	0.00000
0.15137	6559.59239	15768.05956	9485.43748	13504.73390	7.00000	0.00000
0.15209	6553.39719	15766.60549	9479.31176	13506.36214	7.00000	0.00000
0.15280	6547.48902	15781.96215	9478.69628	13510.05621	7.00000	0.00000
0.15352	6541.67174	15775.93912	9462.28636	13500.39254	7.00000	0.00000
0.15423	6552.97800	15755.05261	9464.29977	13483.16256	7.00000	0.00000
0.15494	6548.93532	15737.61219	9466.47608	13496.33699	7.00000	0.00000
0.15566	6554.71722	15769.92204	9468.32989	13486.46955	7.00000	0.00000
0.15637	6557.14381	15784.14086	9467.71510	13512.41962	7.00000	0.00000
0.15709	6552.81972	15776.99255	9488.31530	13489.92809	7.00000	0.00000
0.15780	6556.72882	15776.65899	9472.76528	13502.54948	7.00000	0.00000
0.15851	6572.30028	15791.22516	9504.60610	13508.55879	7.00000	0.00000
0.15923	6575.55006	15775.34805	9495.31071	13503.70559	7.00000	0.00000
0.15994	6590.42435	15767.85451	9502.74537	13505.73939	7.00000	0.00000
0.16066	6572.89690	15777.06731	9496.60276	13510.16413	7.00000	0.00000
0.16137	6553.67356	15762.03342	9470.57330	13495.98253	7.00000	0.00000
0.16208	6557.23912	15760.36916	9480.57501	13495.74031	7.00000	0.00000
0.16280	6559.29232	15735.49884	9490.20437	13468.83999	7.00000	0.00000
0.16351	6559.49875	15727.73252	9484.94318	13452.38927	7.00000	0.00000
0.16423	6548.77125	15711.36195	9476.84256	13437.37132	7.00000	0.00000
0.16494	6548.21356	15702.61633	9469.10009	13430.95613	7.00000	0.00000
0.16565	6538.91812	15712.92642	9464.77739	13436.78980	7.00000	0.00000
0.16637	6531.94634	15712.15743	9461.64143	13444.24179	7.00000	0.00000
0.16708	6554.00820	15720.40428	9476.35278	13445.96996	7.00000	0.00000
0.16780	6555.17225	15722.41902	9479.88341	13462.32491	7.00000	0.00000
0.16851	6543.94723	15739.91864	9466.27856	13463.17241	7.00000	0.00000
0.16922	6539.55133	15736.10019	9477.56267	13470.91119	7.00000	0.00000
0.16994	6546.17883	15732.45997	9479.69978	13451.06480	7.00000	0.00000
0.17065	6540.12480	15722.73614	9470.32382	13444.78876	7.00000	0.00000
0.17137	6566.42049	15720.30113	9496.69003	13463.81413	7.00000	0.00000
0.17208	6576.36357	15752.72060	9509.72562	13468.68775	7.00000	0.00000
0.17279	6572.62812	15758.96067	9511.50905	13473.27785	7.00000	0.00000
0.17351	6574.34856	15753.29936	9496.21735	13481.72809	7.00000	0.00000
0.17422	6564.14109	15736.31764	9494.26395	13465.68117	7.00000	0.00000
0.17494	6568.90949	15735.15438	9487.42409	13471.40191	7.00000	0.00000
0.17565	6552.64082	15762.83011	9495.48307	13488.39814	7.00000	0.00000
0.17636	6548.12087	15765.10349	9480.00937	13490.64298	7.00000	0.00000
0.17708	6547.75227	15774.90162	9473.21613	13496.74037	7.00000	0.00000
0.17779	6535.94960	15764.78589	9465.85331	13490.51396	7.00000	0.00000
0.17851	6556.34389	15754.12484	9482.40127	13471.02648	7.00000	0.00000
0.17922	6543.05077	15752.68578	9474.29796	13479.19514	7.00000	0.00000
0.17993	6550.74312	15756.05440	9472.59449	13476.18549	7.00000	0.00000
0.18065	6554.08361	15727.09586	9479.50254	13467.95911	7.00000	0.00000
0.18136	6550.69413	15732.84980	9473.81931	13463.15629	7.00000	0.00000
0.18208	6544.99461	15732.80030	9484.45846	13465.41166	7.00000	0.00000
0.18279	6535.46907	15743.81787	9447.06352	13470.39300	7.00000	0.00000
0.18350	6529.19813	15782.02878	9456.54030	13483.32571	7.00000	0.00000
0.18422	6535.43926	15770.49749	9467.67946	13489.98142	7.00000	0.00000
0.18493	6538.60011	15767.45524	9469.26548	13488.08687	7.00000	0.00000
0.18565	6528.46971	15752.78140	9456.98301	13489.34304	7.00000	0.00000
0.18636	6517.19617	15782.33223	9455.55432	13507.78781	7.00000	0.00000
0.18708	6515.99797	15809.05792	9452.67610	13527.49606	7.00000	0.00000
0.18779	6526.09786	15781.44793	9447.37528	13536.67607	7.00000	0.00000
0.18850	6541.29180	15783.95143	9463.74033	13529.18817	7.00000	0.00000
0.18922	6552.35261	15805.98310	9482.90080	13538.13646	7.00000	0.00000
0.18993	6549.78691	15793.81645	9484.25502	13518.54770	7.00000	0.00000
0.19065	6557.04395	15778.97925	9491.87618	13502.83103	7.00000	0.00000
0.19136	6565.63401	15766.52193	9484.94108	13483.52188	7.00000	0.00000
0.19207	6564.15058	15753.69354	9498.22269	13490.92814	7.00000	0.00000
0.19279	6570.61202	15767.67975	9504.65873	13481.85354	7.00000	0.00000
0.19350	6588.54595	15803.35542	9521.65246	13517.96155	7.00000	0.00000
0.19422	6586.62882	15790.74547	9513.06173	13522.32760	7.00000	0.00000
0.19493	6576.43226	15796.48888	9505.04857	13518.43117	7.00000	0.00000
0.19564	6563.13687	15804.87503	9495.01620	13522.96766	7.00000	0.00000
0.19636	6576.25380	15796.83052	9503.25540	13517.80177	7.00000	0.00000
0.19707	6574.78661	15804.39734	9502.93354	13526.51114	7.00000	0.00000
0.19779	6558.27911	15794.36407	9484.81398	13518.03516	7.00000	0.00000
0.19850	6536.70220	15800.36940	9469.34525	13526.40440	7.00000	0.00000
0.19921	6536.29151	15793.41770	9460.65043	13522.12185	7.00000	0.00000
0.19993	6541.49702	15785.69489	9469.14204	13518.28807	7.00000	0.00000
0.20064	6543.37621	15768.03814	9467.01144	13503.05238	7.00000	0.00000
0.20136	6533.03741	15753.75960	9467.89083	13471.25474	7.00000	0.00000
0.20207	6535.79956	15729.73461	9455.47041	13481.13525	7.00000	0.00000
0.20278	6518.76102	15763.44611	9446.54400	13479.91161	7.00000	0.00000
0.20350	6546.04539	15759.12326	9474.61612	13485.58746	7.00000	0.00000
0.20421	6546.02283	15750.92764	9465.45424	13481.39927	7.00000	0.00000
0.20493	6546.53114	15759.77638	9475.35559	13489.01314	7.00000	0.00000
0.20564	6560.24005	15777.95636	9476.80049	13529.01398	7.00000	0.00000
0.20635	6564.65946	15787.52498	9488.53595	13530.65142	7.00000	0.00000
0.20707	6558.61846	15741.76410	9496.68887	13510.75661	7.00000	0.00000
0.20778	6568.54563	15755.73856	9491.90414	13497.03488	7.00000	0.00000
0.20850	6570.22409	15747.42619	9501.75435	13484.79847	7.00000	0.00000
0.20921	6566.14728	15739.91288	9496.02274	13474.02220	7.00000	0.00000
0.20992	6557.63122	15727.50179	9490.23026	13494.51093	7.00000	0.00000
0.21064	6550.64158	15736.23244	9480.15869	13479.10804	7.00000	0.00000
0.21135	6547.18185	15749.34489	9475.94081	13484.88028	7.00000	0.00000
0.21207	6559.69261	15751.03379	9493.54023	13475.30338	7.00000	0.00000
0.21278	6551.71482	15730.33193	9483.03839	13464.47770	7.00000	0.00000
0.21349	6573.94852	15731.67896	9495.84205	13478.94914	7.00000	0.00000
0.21421	6595.37907	15751.21113	9525.25557	13488.31416	7.00000	0.00000
0.21492	6599.31586	15745.04762	9519.41083	13474.14627	7.00000	0.00000
0.21564	6605.10308	15745.17027	9545.19492	13492.53156	7.00000	0.00000
0.21635	6587.62650	15740.67976	9514.65418	13473.93880	7.00000	0.00000
0.21706	6587.82292	15742.50114	9514.47654	13478.33845	7.00000	0.00000
0.21778	6565.00599	15724.92672	9499.40405	13479.84775	7.00000	0.00000
0.21849	6550.95150	15725.08734	9494.74695	13487.05817	7.00000	0.00000
0.21921	6544.74376	15758.65308	9472.32558	13501.17335	7.00000	0.00000
0.21992	6544.97469	15758.21361	9470.41471	13496.79535	7.00000	0.00000
0.22063	6544.67098	15743.09342	9474.70475	13498.90486	7.00000	0.00000
0.22135	6566.04972	15731.51372	9489.97519	13497.25147	7.00000	0.00000
0.22206	6551.23447	15748.40114	9481.50635	13518.03146	7.00000	0.00000
0.22278	6546.84759	15754.33030	9476.15142	13514.04312	7.00000	0.00000
0.22349	6552.14181	15753.92263	9476.47644	13518.40265	7.00000	0.00000
0.22420	6551.40959	15745.41991	9489.34266	13505.17963	7.00000	0.00000
0.22492	6557.28117	15726.72519	9488.31247	13503.41043	7.00000	0.00000
0.22563	6570.01539	15751.65754	9492.73138	13516.05111	7.00000	0.00000
0.22635	6568.03887	15743.55393	9490.26189	13526.06527	7.00000	0.00000
0.22706	6575.42704	15744.86318	9504.90412	13546.86316	7.00000	0.00000
0.22777	6563.52634	15761.98803	9485.39107	13554.96969	7.00000	0.00000
0.22849	6569.79058	15761.29161	9490.43910	13534.42962	7.00000	0.00000
0.22920	6577.59441	15765.17436	9505.12648	13534.73402	7.00000	0.00000
0.22992	6570.46873	15755.84119	9500.70887	13512.64316	7.00000	0.00000
0.23063	6572.23731	15763.13898	9511.60676	13518.86034	7.00000	0.00000
0.23134	6570.69622	15762.33816	9497.49422	13507.67751	7.00000	0.00000
0.23206	6566.09271	15783.06898	9493.62339	13524.54380	7.00000	0.00000
0.23277	6550.91895	15784.60080	9476.25583	13519.61958	7.00000	0.00000
0.23349	6548.15520	15795.18783	9463.92391	13533.53109	7.00000	0.00000
0.23420	6536.80732	15767.41885	9456.99665	13525.56280	7.00000	0.00000
0.23491	6533.42688	15780.53383	9456.52240	13526.23636	7.00000	0.00000
0.23563	6542.60359	15755.80122	9467.68330	13536.08892	7.00000	0.00000
0.23634	6539.56444	15781.71544	9463.95537	13538.31113	7.00000	0.00000
0.23706	6530.60105	15752.20940	9459.86663	13546.83236	7.00000	0.00000
0.23777	6531.44973	15756.58383	9461.99756	13538.79661	7.00000	0.00000
0.23848	6542.32087	15787.52018	9471.28798	13545.37152	7.00000	0.00000
0.23920	6562.37208	15791.72169	9479.61118	13568.36484	7.00000	0.00000
0.23991	6556.36511	15793.14591	9482.68754	13555.58388	7.00000	0.00000
0.24063	6544.84001	15788.29994	9471.63403	13529.72881	7.00000	0.00000
0.24134	6529.52355	15772.09321	9465.71882	13529.90587	7.00000	0.00000
0.24206	6531.67459	15769.48852	9473.13310	13515.85938	7.00000	0.00000
0.24277	6537.22495	15752.87735	9462.28524	13509.35538	7.00000	0.00000
0.24348	6527.77921	15772.75004	9458.48652	13519.40932	7.00000	0.00000
0.24420	6536.82590	15748.52797	9462.29956	13520.27982	7.00000	0.00000
0.24491	6527.17653	15743.91679	9457.48233	13517.88860	7.00000	0.00000
0.24563	6547.74223	15740.98396	9461.45375	13504.75689	7.00000	0.00000
0.24634	6528.53409	15746.52386	9447.56386	13528.07616	7.00000	0.00000
0.24705	6529.43102	15756.57562	9453.70654	13536.13952	7.00000	0.00000
0.24777	6512.53116	15750.72510	9438.64710	13522.24065	7.00000	0.00000
0.24848	6522.97087	15762.64791	9450.54914	13519.97892	7.00000	0.00000
0.24920	6520.56703	15744.03385	9441.71359	13503.77803	7.00000	0.00000
0.24991	6525.16770	15731.66518	9455.02458	13489.12115	7.00000	0.00000
0.25062	6529.86719	15742.09244	9465.85886	13506.55129	7.00000	0.00000
0.25134	6521.00692	15723.78467	9461.93227	13512.09797	7.00000	0.00000
0.25205	6534.37967	15719.00409	9460.62580	13512.49678	7.00000	0.00000
0.25277	6522.14198	15725.66000	9461.47563	13513.71185	7.00000	0.00000
0.25348	6524.93504	15736.70111	9457.47060	13523.41372	7.00000	0.00000
0.25419	6534.21904	15776.69778	9461.81589	13531.67177	7.00000	0.00000
0.25491	6545.97125	15770.72620	9476.61345	13559.97302	7.00000	0.00000
